,Unnamed: 0,id,team_one,team_two,stage,winner,date,corona_virus_isolation,t1_wins_season,t1_losses_season,t2_wins_season,t2_losses_season,t1_matches_season,t2_matches_season,t1_win_percent_season,t2_win_percent_season,t1_wins_alltime,t1_losses_alltime,t2_wins_alltime,t2_losses_alltime,t1_matches_alltime,t2_matches_alltime,t1_win_percent_alltime,t2_win_percent_alltime,t1_wins_last_3,t1_losses_last_3,t2_wins_last_3,t2_losses_last_3,t1_win_percent_last_3,t2_win_percent_last_3,t1_wins_last_5,t1_losses_last_5,t2_wins_last_5,t2_losses_last_5,t1_win_percent_last_5,t2_win_percent_last_5,t1_wins_last_10,t1_losses_last_10,t2_wins_last_10,t2_losses_last_10,t1_win_percent_last_10,t2_win_percent_last_10,t1_wins_last_20,t1_losses_last_20,t2_wins_last_20,t2_losses_last_20,t1_win_percent_last_20,t2_win_percent_last_20,t1_place_last_season,t2_place_last_season,t1_wins_vs_t2,t1_losses_vs_t2,t1_matches_vs_t2,t1_win_percent_vs_t2,winner_label
247,247,10546,Los Angeles Gladiators,Los Angeles Valiant,Overwatch League - Stage 4 Title Matches,Los Angeles Valiant,2018-06-17,False,25,16,27,14,41,41,0.6097560975609756,0.6585365853658537,25,16,27,14,41,41,0.6097560975609756,0.6585365853658537,3,0,2,1,1.0,0.6666666666666666,5,0,4,1,1.0,0.8,9,1,9,1,0.9,0.9,15,5,15,5,0.75,0.75,,,1,3,4,0.25,1
248,248,10547,New York Excelsior,Dallas Fuel,Overwatch League - Stage 4 Title Matches,New York Excelsior,2018-06-17,False,37,7,12,28,44,40,0.8409090909090909,0.3,37,7,12,28,44,40,0.8409090909090909,0.3,2,1,2,1,0.6666666666666666,0.6666666666666666,2,3,3,2,0.4,0.6,7,3,6,4,0.7,0.6,16,4,7,13,0.8,0.35,,,3,0,3,1.0,0
249,249,10548,Los Angeles Valiant,New York Excelsior,Overwatch League - Stage 4 Title Matches,Los Angeles Valiant,2018-06-18,False,28,14,38,7,42,45,0.6666666666666666,0.8444444444444444,28,14,38,7,42,45,0.6666666666666666,0.8444444444444444,2,1,2,1,0.6666666666666666,0.6666666666666666,4,1,3,2,0.8,0.6,9,1,7,3,0.9,0.7,15,5,17,3,0.75,0.85,,,1,3,4,0.25,0
250,250,13121,Boston Uprising,Philadelphia Fusion,Overwatch League Inaugural Season Championship,Philadelphia Fusion,2018-07-12,False,27,15,25,17,42,42,0.6428571428571429,0.5952380952380952,27,15,25,17,42,42,0.6428571428571429,0.5952380952380952,3,0,2,1,1.0,0.6666666666666666,4,1,3,2,0.8,0.6,4,6,6,4,0.4,0.6,13,7,11,9,0.65,0.55,,,2,2,4,0.5,1
251,251,13124,Los Angeles Gladiators,London Spitfire,Overwatch League Inaugural Season Championship,Los Angeles Gladiators,2018-07-12,False,25,17,26,17,42,43,0.5952380952380952,0.6046511627906976,25,17,26,17,42,43,0.5952380952380952,0.6046511627906976,2,1,1,2,0.6666666666666666,0.3333333333333333,4,1,1,4,0.8,0.2,8,2,4,6,0.8,0.4,14,6,9,11,0.7,0.45,,,3,0,3,1.0,0
252,252,13122,Boston Uprising,Philadelphia Fusion,Overwatch League Inaugural Season Championship,Boston Uprising,2018-07-14,False,27,16,26,17,43,43,0.627906976744186,0.6046511627906976,27,16,26,17,43,43,0.627906976744186,0.6046511627906976,2,1,2,1,0.6666666666666666,0.6666666666666666,4,1,4,1,0.8,0.8,4,6,6,4,0.4,0.6,12,8,12,8,0.6,0.6,,,2,3,5,0.4,0
253,253,13123,Boston Uprising,Philadelphia Fusion,Overwatch League Inaugural Season Championship,Philadelphia Fusion,2018-07-14,False,27,16,26,17,43,43,0.627906976744186,0.6046511627906976,27,16,26,17,43,43,0.627906976744186,0.6046511627906976,2,1,2,1,0.6666666666666666,0.6666666666666666,4,1,4,1,0.8,0.8,4,6,6,4,0.4,0.6,12,8,12,8,0.6,0.6,,,2,3,5,0.4,1
254,254,13125,Los Angeles Gladiators,London Spitfire,Overwatch League Inaugural Season Championship,London Spitfire,2018-07-14,False,26,17,26,18,43,44,0.6046511627906976,0.5909090909090909,26,17,26,18,43,44,0.6046511627906976,0.5909090909090909,2,1,1,2,0.6666666666666666,0.3333333333333333,4,1,1,4,0.8,0.2,8,2,4,6,0.8,0.4,14,6,9,11,0.7,0.45,,,4,0,4,1.0,1
255,255,13126,Los Angeles Gladiators,London Spitfire,Overwatch League Inaugural Season Championship,London Spitfire,2018-07-14,False,26,17,26,18,43,44,0.6046511627906976,0.5909090909090909,26,17,26,18,43,44,0.6046511627906976,0.5909090909090909,2,1,1,2,0.6666666666666666,0.3333333333333333,4,1,1,4,0.8,0.2,8,2,4,6,0.8,0.4,14,6,9,11,0.7,0.45,,,4,0,4,1.0,1
256,256,13130,New York Excelsior,Philadelphia Fusion,Overwatch League Inaugural Season Championship,Philadelphia Fusion,2018-07-19,False,38,8,27,18,46,45,0.8260869565217391,0.6,38,8,27,18,46,45,0.8260869565217391,0.6,2,1,2,1,0.6666666666666666,0.6666666666666666,3,2,3,2,0.6,0.6,6,4,5,5,0.6,0.5,16,4,11,9,0.8,0.55,,,4,1,5,0.8,1
257,257,13127,Los Angeles Valiant,London Spitfire,Overwatch League Inaugural Season Championship,London Spitfire,2018-07-19,False,29,14,28,18,43,46,0.6744186046511628,0.6086956521739131,29,14,28,18,43,46,0.6744186046511628,0.6086956521739131,2,1,2,1,0.6666666666666666,0.6666666666666666,4,1,3,2,0.8,0.6,9,1,5,5,0.9,0.5,15,5,10,10,0.75,0.5,,,1,2,3,0.3333333333333333,1
258,258,13128,Los Angeles Valiant,London Spitfire,Overwatch League Inaugural Season Championship,London Spitfire,2018-07-20,False,29,15,29,18,44,47,0.6590909090909091,0.6170212765957447,29,15,29,18,44,47,0.6590909090909091,0.6170212765957447,2,1,3,0,0.6666666666666666,1.0,3,2,3,2,0.6,0.6,8,2,5,5,0.8,0.5,14,6,11,9,0.7,0.55,,,1,3,4,0.25,1
259,259,13131,New York Excelsior,Philadelphia Fusion,Overwatch League Inaugural Season Championship,Philadelphia Fusion,2018-07-21,False,38,9,28,18,47,46,0.8085106382978723,0.6086956521739131,38,9,28,18,47,46,0.8085106382978723,0.6086956521739131,1,2,2,1,0.3333333333333333,0.6666666666666666,2,3,4,1,0.4,0.8,5,5,6,4,0.5,0.6,15,5,11,9,0.75,0.55,,,4,2,6,0.6666666666666666,1
260,260,13133,London Spitfire,Philadelphia Fusion,Overwatch League Inaugural Season Championship,London Spitfire,2018-07-27,False,30,18,29,18,48,47,0.625,0.6170212765957447,30,18,29,18,48,47,0.625,0.6170212765957447,3,0,2,1,1.0,0.6666666666666666,4,1,4,1,0.8,0.8,5,5,7,3,0.5,0.7,12,8,12,8,0.6,0.6,,,2,3,5,0.4,0
261,261,13134,London Spitfire,Philadelphia Fusion,Overwatch League Inaugural Season Championship,London Spitfire,2018-07-28,False,31,18,29,19,49,48,0.6326530612244898,0.6041666666666666,31,18,29,19,49,48,0.6326530612244898,0.6041666666666666,3,0,2,1,1.0,0.6666666666666666,5,0,3,2,1.0,0.6,6,4,7,3,0.6,0.7,12,8,12,8,0.6,0.6,,,3,3,6,0.5,0
262,262,21211,Philadelphia Fusion,London Spitfire,Overwatch League Stage 1,Philadelphia Fusion,2019-02-15,False,0,0,0,0,0,0,0,0,29,20,32,18,49,50,0.5918367346938775,0.64,1,2,3,0,0.3333333333333333,1.0,2,3,5,0,0.4,1.0,6,4,7,3,0.6,0.7,12,8,13,7,0.6,0.65,6,5,3,4,7,0.42857142857142855,0
263,263,21221,New York Excelsior,Boston Uprising,Overwatch League Stage 1,New York Excelsior,2019-02-15,False,0,0,0,0,0,0,0,0,38,10,28,17,48,45,0.7916666666666666,0.6222222222222222,0,3,1,2,0.0,0.3333333333333333,1,4,3,2,0.2,0.6,4,6,5,5,0.4,0.5,14,6,11,9,0.7,0.55,1,3,3,2,5,0.6,0
264,264,21231,Seoul Dynasty,Los Angeles Gladiators,Overwatch League Stage 1,Seoul Dynasty,2019-02-15,False,0,0,0,0,0,0,0,0,22,18,26,19,40,45,0.55,0.5777777777777777,1,2,1,2,0.3333333333333333,0.3333333333333333,2,3,2,3,0.4,0.4,3,7,6,4,0.3,0.6,8,12,13,7,0.4,0.65,8,4,2,2,4,0.5,0
265,265,21176,Shanghai Dragons,Hangzhou Spark,Overwatch League Stage 1,Hangzhou Spark,2019-02-15,False,0,0,0,0,0,0,0,0,0,40,0,0,40,0,0.0,0,0,3,,,0.0,,0,5,,,0.0,,0,10,,,0.0,,0,20,,,0.0,,12,,0,0,0,,1
266,266,21177,Toronto Defiant,Houston Outlaws,Overwatch League Stage 1,Toronto Defiant,2019-02-16,False,0,0,0,0,0,0,0,0,0,0,22,19,0,41,0,0.5365853658536586,,,1,2,,0.3333333333333333,,,3,2,,0.6,,,6,4,,0.6,,,10,10,,0.5,,7,0,0,0,,0
267,267,21241,Atlanta Reign,Florida Mayhem,Overwatch League Stage 1,Atlanta Reign,2019-02-16,False,0,0,0,0,0,0,0,0,0,0,7,33,0,40,0,0.175,,,0,3,,0.0,,,1,4,,0.2,,,1,9,,0.1,,,3,17,,0.15,,11,0,0,0,,0
268,268,21126,Dallas Fuel,San Francisco Shock,Overwatch League Stage 1,San Francisco Shock,2019-02-16,False,0,0,0,0,0,0,0,0,12,29,17,23,41,40,0.2926829268292683,0.425,1,2,1,2,0.3333333333333333,0.3333333333333333,2,3,2,3,0.4,0.4,5,5,5,5,0.5,0.5,6,14,11,9,0.3,0.55,10,9,1,3,4,0.25,1
269,269,21212,Chengdu Hunters,Guangzhou Charge,Overwatch League Stage 1,Chengdu Hunters,2019-02-16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0
270,270,21209,London Spitfire,Paris Eternal,Overwatch League Stage 1,Paris Eternal,2019-02-16,False,0,1,0,0,1,0,0.0,0,32,19,0,0,51,0,0.6274509803921569,0,2,1,,,0.6666666666666666,,4,1,,,0.8,,7,3,,,0.7,,12,8,,,0.6,,5,,0,0,0,,1
271,271,21127,Washington Justice,New York Excelsior,Overwatch League Stage 1,New York Excelsior,2019-02-16,False,0,0,1,0,0,1,0,1.0,0,0,39,10,0,49,0,0.7959183673469388,,,1,2,,0.3333333333333333,,,2,3,,0.4,,,4,6,,0.4,,,14,6,,0.7,,1,0,0,0,,1
272,272,21251,Los Angeles Valiant,Hangzhou Spark,Overwatch League Stage 1,Hangzhou Spark,2019-02-16,False,0,0,1,0,0,1,0,1.0,29,16,1,0,45,1,0.6444444444444445,1.0,1,2,,,0.3333333333333333,,2,3,,,0.4,,7,3,,,0.7,,13,7,,,0.65,,2,,0,0,0,,1
273,273,21222,Vancouver Titans,Shanghai Dragons,Overwatch League Stage 1,Vancouver Titans,2019-02-17,False,0,0,0,1,0,1,0,0.0,0,0,0,41,0,41,0,0.0,,,0,3,,0.0,,,0,5,,0.0,,,0,10,,0.0,,,0,20,,0.0,,12,0,0,0,,0
274,274,21213,Houston Outlaws,Boston Uprising,Overwatch League Stage 1,Boston Uprising,2019-02-17,False,0,1,0,1,1,1,0.0,0.0,22,20,28,18,42,46,0.5238095238095238,0.6086956521739131,1,2,1,2,0.3333333333333333,0.3333333333333333,2,3,2,3,0.4,0.4,5,5,5,5,0.5,0.5,9,11,10,10,0.45,0.5,7,3,3,1,4,0.75,1
275,275,21261,Philadelphia Fusion,Atlanta Reign,Overwatch League Stage 1,Philadelphia Fusion,2019-02-17,False,1,0,1,0,1,1,1.0,1.0,30,20,1,0,50,1,0.6,1.0,1,2,,,0.3333333333333333,,3,2,,,0.6,,6,4,,,0.6,,12,8,,,0.6,,6,,0,0,0,,0
276,276,21128,San Francisco Shock,Los Angeles Gladiators,Overwatch League Stage 1,Los Angeles Gladiators,2019-02-18,False,1,0,0,1,1,1,1.0,0.0,18,23,26,20,41,46,0.43902439024390244,0.5652173913043478,2,1,0,3,0.6666666666666666,0.0,2,3,1,4,0.4,0.2,6,4,6,4,0.6,0.6,11,9,13,7,0.55,0.65,9,4,1,3,4,0.25,1
277,277,21271,Seoul Dynasty,Dallas Fuel,Overwatch League Stage 1,Dallas Fuel,2019-02-18,False,1,0,0,1,1,1,1.0,0.0,23,18,12,30,41,42,0.5609756097560976,0.2857142857142857,2,1,1,2,0.6666666666666666,0.3333333333333333,2,3,2,3,0.4,0.4,4,6,5,5,0.4,0.5,9,11,6,14,0.45,0.3,8,10,4,0,4,1.0,1
278,278,21210,Washington Justice,London Spitfire,Overwatch League Stage 1,London Spitfire,2019-02-22,False,0,1,0,2,1,2,0.0,0.0,0,1,32,20,1,52,0.0,0.6153846153846154,,,1,2,,0.3333333333333333,,,3,2,,0.6,,,6,4,,0.6,,,11,9,,0.55,,5,0,0,0,,1
279,279,21232,Philadelphia Fusion,Florida Mayhem,Overwatch League Stage 1,Florida Mayhem,2019-02-22,False,2,0,0,1,2,1,1.0,0.0,31,20,7,34,51,41,0.6078431372549019,0.17073170731707318,2,1,0,3,0.6666666666666666,0.0,3,2,1,4,0.6,0.2,7,3,1,9,0.7,0.1,12,8,3,17,0.6,0.15,6,11,4,0,4,1.0,1
280,280,21272,Guangzhou Charge,Dallas Fuel,Overwatch League Stage 1,Guangzhou Charge,2019-02-22,False,0,1,1,1,1,2,0.0,0.5,0,1,13,30,1,43,0.0,0.3023255813953488,,,1,2,,0.3333333333333333,,,2,3,,0.4,,,5,5,,0.5,,,7,13,,0.35,,10,0,0,0,,0
281,281,21233,Seoul Dynasty,Chengdu Hunters,Overwatch League Stage 1,Seoul Dynasty,2019-02-22,False,1,1,1,0,2,1,0.5,1.0,23,19,1,0,42,1,0.5476190476190477,1.0,1,2,,,0.3333333333333333,,2,3,,,0.4,,4,6,,,0.4,,8,12,,,0.4,,8,,0,0,0,,0
282,282,21178,Atlanta Reign,Toronto Defiant,Overwatch League Stage 1,Atlanta Reign,2019-02-23,False,1,1,1,0,2,1,0.5,1.0,1,1,1,0,2,1,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0
283,283,21242,New York Excelsior,Los Angeles Valiant,Overwatch League Stage 1,New York Excelsior,2019-02-23,False,2,0,0,1,2,1,1.0,0.0,40,10,29,17,50,46,0.8,0.6304347826086957,2,1,0,3,0.6666666666666666,0.0,2,3,2,3,0.4,0.4,5,5,6,4,0.5,0.6,14,6,13,7,0.7,0.65,1,2,3,2,5,0.6,0
284,284,21281,Shanghai Dragons,Boston Uprising,Overwatch League Stage 1,Shanghai Dragons,2019-02-23,False,0,2,1,1,2,2,0.0,0.5,0,42,29,18,42,47,0.0,0.6170212765957447,0,3,1,2,0.0,0.3333333333333333,0,5,2,3,0.0,0.4,0,10,6,4,0.0,0.6,0,20,10,10,0.0,0.5,12,3,0,3,3,0.0,0
285,285,21179,Houston Outlaws,Hangzhou Spark,Overwatch League Stage 1,Houston Outlaws,2019-02-23,False,0,2,2,0,2,2,0.0,1.0,22,21,2,0,43,2,0.5116279069767442,1.0,0,3,,,0.0,,1,4,,,0.2,,4,6,,,0.4,,9,11,,,0.45,,7,,0,0,0,,0
286,286,21243,Los Angeles Gladiators,Paris Eternal,Overwatch League Stage 1,Paris Eternal,2019-02-23,False,1,1,1,0,2,1,0.5,1.0,27,20,1,0,47,1,0.574468085106383,1.0,1,2,,,0.3333333333333333,,2,3,,,0.4,,6,4,,,0.6,,13,7,,,0.65,,4,,0,0,0,,1
287,287,21282,Philadelphia Fusion,Dallas Fuel,Overwatch League Stage 1,Dallas Fuel,2019-02-23,False,2,1,1,2,3,3,0.6666666666666666,0.3333333333333333,31,21,13,31,52,44,0.5961538461538461,0.29545454545454547,2,1,1,2,0.6666666666666666,0.3333333333333333,2,3,2,3,0.4,0.4,6,4,4,6,0.6,0.4,12,8,7,13,0.6,0.35,6,10,3,1,4,0.75,1
288,288,21291,Vancouver Titans,Guangzhou Charge,Overwatch League Stage 1,Vancouver Titans,2019-02-23,False,1,0,1,1,1,2,1.0,0.5,1,0,1,1,1,2,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0
289,289,21234,Chengdu Hunters,Florida Mayhem,Overwatch League Stage 1,Chengdu Hunters,2019-02-24,False,1,1,1,1,2,2,0.5,0.5,1,1,8,34,2,42,0.5,0.19047619047619047,,,1,2,,0.3333333333333333,,,1,4,,0.2,,,2,8,,0.2,,,4,16,,0.2,,11,0,0,0,,0
290,290,21301,Hangzhou Spark,London Spitfire,Overwatch League Stage 1,London Spitfire,2019-02-24,False,2,1,1,2,3,3,0.6666666666666666,0.3333333333333333,2,1,33,20,3,53,0.6666666666666666,0.6226415094339622,2,1,1,2,0.6666666666666666,0.3333333333333333,,,3,2,,0.6,,,7,3,,0.7,,,11,9,,0.55,,5,0,0,0,,1
291,291,21235,New York Excelsior,Houston Outlaws,Overwatch League Stage 1,New York Excelsior,2019-02-24,False,3,0,1,2,3,3,1.0,0.3333333333333333,41,10,23,21,51,44,0.803921568627451,0.5227272727272727,3,0,1,2,1.0,0.3333333333333333,3,2,2,3,0.6,0.4,6,4,5,5,0.6,0.5,14,6,10,10,0.7,0.5,1,7,4,0,4,1.0,0
292,292,21180,Toronto Defiant,Los Angeles Valiant,Overwatch League Stage 1,Toronto Defiant,2019-02-24,False,1,1,0,2,2,2,0.5,0.0,1,1,29,18,2,47,0.5,0.6170212765957447,,,0,3,,0.0,,,1,4,,0.2,,,5,5,,0.5,,,13,7,,0.65,,2,0,0,0,,0
293,293,21244,Vancouver Titans,San Francisco Shock,Overwatch League Stage 1,Vancouver Titans,2019-02-25,False,2,0,1,1,2,2,1.0,0.5,2,0,18,24,2,42,1.0,0.42857142857142855,,,2,1,,0.6666666666666666,,,2,3,,0.4,,,5,5,,0.5,,,11,9,,0.55,,9,0,0,0,,0
294,294,21252,Washington Justice,Philadelphia Fusion,Overwatch League Stage 1,Philadelphia Fusion,2019-03-01,False,0,2,2,2,2,4,0.0,0.5,0,2,31,22,2,53,0.0,0.5849056603773585,,,1,2,,0.3333333333333333,,,2,3,,0.4,,,5,5,,0.5,,,11,9,,0.55,,6,0,0,0,,1
295,295,21223,Seoul Dynasty,Boston Uprising,Overwatch League Stage 1,Boston Uprising,2019-03-01,False,2,1,1,2,3,3,0.6666666666666666,0.3333333333333333,24,19,29,19,43,48,0.5581395348837209,0.6041666666666666,2,1,1,2,0.6666666666666666,0.3333333333333333,3,2,2,3,0.6,0.4,5,5,6,4,0.5,0.6,8,12,9,11,0.4,0.45,8,3,1,2,3,0.3333333333333333,1
296,296,21214,Florida Mayhem,Guangzhou Charge,Overwatch League Stage 1,Guangzhou Charge,2019-03-01,False,1,2,1,2,3,3,0.3333333333333333,0.3333333333333333,8,35,1,2,43,3,0.18604651162790697,0.3333333333333333,1,2,1,2,0.3333333333333333,0.3333333333333333,1,4,,,0.2,,2,8,,,0.2,,4,16,,,0.2,,11,,0,0,0,,1
297,297,21262,San Francisco Shock,Hangzhou Spark,Overwatch League Stage 1,San Francisco Shock,2019-03-01,False,1,2,2,2,3,4,0.3333333333333333,0.5,18,25,2,2,43,4,0.4186046511627907,0.5,1,2,1,2,0.3333333333333333,0.3333333333333333,2,3,,,0.4,,5,5,,,0.5,,11,9,,,0.55,,9,,0,0,0,,0
298,298,21129,Los Angeles Gladiators,London Spitfire,Overwatch League Stage 1,London Spitfire,2019-03-02,False,1,2,2,2,3,4,0.3333333333333333,0.5,27,21,34,20,48,54,0.5625,0.6296296296296297,1,2,2,1,0.3333333333333333,0.6666666666666666,1,4,3,2,0.2,0.6,5,5,8,2,0.5,0.8,12,8,12,8,0.6,0.6,4,5,4,2,6,0.6666666666666666,1
299,299,21253,Toronto Defiant,New York Excelsior,Overwatch League Stage 1,New York Excelsior,2019-03-02,False,2,1,4,0,3,4,0.6666666666666666,1.0,2,1,42,10,3,52,0.6666666666666666,0.8076923076923077,2,1,3,0,0.6666666666666666,1.0,,,4,1,,0.8,,,6,4,,0.6,,,14,6,,0.7,,1,0,0,0,,1
300,300,21224,Vancouver Titans,Los Angeles Valiant,Overwatch League Stage 1,Vancouver Titans,2019-03-02,False,3,0,0,3,3,3,1.0,0.0,3,0,29,19,3,48,1.0,0.6041666666666666,3,0,0,3,1.0,0.0,,,0,5,,0.0,,,4,6,,0.4,,,12,8,,0.6,,2,0,0,0,,0
301,301,21215,Shanghai Dragons,Chengdu Hunters,Overwatch League Stage 1,Shanghai Dragons,2019-03-02,False,1,2,2,1,3,3,0.3333333333333333,0.6666666666666666,1,42,2,1,43,3,0.023255813953488372,0.6666666666666666,1,2,2,1,0.3333333333333333,0.6666666666666666,1,4,,,0.2,,1,9,,,0.1,,1,19,,,0.05,,12,,0,0,0,,0
302,302,21263,Paris Eternal,Atlanta Reign,Overwatch League Stage 1,Atlanta Reign,2019-03-02,False,2,0,2,1,2,3,1.0,0.6666666666666666,2,0,2,1,2,3,1.0,0.6666666666666666,,,2,1,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,0,0,0,,1
303,303,21130,Florida Mayhem,Houston Outlaws,Overwatch League Stage 1,Houston Outlaws,2019-03-02,False,1,3,1,3,4,4,0.25,0.25,8,36,23,22,44,45,0.18181818181818182,0.5111111111111111,1,2,1,2,0.3333333333333333,0.3333333333333333,1,4,1,4,0.2,0.2,2,8,5,5,0.2,0.5,4,16,10,10,0.2,0.5,11,7,0,4,4,0.0,1
304,304,21273,San Francisco Shock,Washington Justice,Overwatch League Stage 1,San Francisco Shock,2019-03-02,False,2,2,0,3,4,3,0.5,0.0,19,25,0,3,44,3,0.4318181818181818,0.0,1,2,0,3,0.3333333333333333,0.0,3,2,,,0.6,,5,5,,,0.5,,11,9,,,0.55,,9,,0,0,0,,0
305,305,21245,Shanghai Dragons,Dallas Fuel,Overwatch League Stage 1,Dallas Fuel,2019-03-03,False,2,2,2,2,4,4,0.5,0.5,2,42,14,31,44,45,0.045454545454545456,0.3111111111111111,2,1,2,1,0.6666666666666666,0.6666666666666666,2,3,2,3,0.4,0.4,2,8,5,5,0.2,0.5,2,18,8,12,0.1,0.4,12,10,0,4,4,0.0,1
306,306,21302,Boston Uprising,Toronto Defiant,Overwatch League Stage 1,Toronto Defiant,2019-03-03,False,2,2,2,2,4,4,0.5,0.5,30,19,2,2,49,4,0.6122448979591837,0.5,2,1,1,2,0.6666666666666666,0.3333333333333333,3,2,,,0.6,,6,4,,,0.6,,9,11,,,0.45,,3,,0,0,0,,1
307,307,21254,Hangzhou Spark,Los Angeles Gladiators,Overwatch League Stage 1,Hangzhou Spark,2019-03-03,False,2,3,1,3,5,4,0.4,0.25,2,3,27,22,5,49,0.4,0.5510204081632653,0,3,1,2,0.0,0.3333333333333333,2,3,1,4,0.4,0.2,,,4,6,,0.4,,,11,9,,0.55,,4,0,0,0,,0
308,308,21225,Los Angeles Valiant,Guangzhou Charge,Overwatch League Stage 1,Guangzhou Charge,2019-03-03,False,0,4,2,2,4,4,0.0,0.5,29,20,2,2,49,4,0.5918367346938775,0.5,0,3,2,1,0.0,0.6666666666666666,0,5,,,0.0,,3,7,,,0.3,,12,8,,,0.6,,2,,0,0,0,,1
309,309,21264,New York Excelsior,Seoul Dynasty,Overwatch League Stage 1,New York Excelsior,2019-03-04,False,5,0,2,2,5,4,1.0,0.5,43,10,24,20,53,44,0.8113207547169812,0.5454545454545454,3,0,1,2,1.0,0.3333333333333333,5,0,2,3,1.0,0.4,6,4,5,5,0.6,0.5,14,6,8,12,0.7,0.4,1,8,4,0,4,1.0,0
310,310,21292,Atlanta Reign,Los Angeles Gladiators,Overwatch League Stage 1,Los Angeles Gladiators,2019-03-08,False,3,1,1,4,4,5,0.75,0.2,3,1,27,23,4,50,0.75,0.54,2,1,0,3,0.6666666666666666,0.0,,,1,4,,0.2,,,3,7,,0.3,,,11,9,,0.55,,4,0,0,0,,1
311,311,21246,Los Angeles Valiant,Philadelphia Fusion,Overwatch League Stage 1,Philadelphia Fusion,2019-03-08,False,0,5,3,2,5,5,0.0,0.6,29,21,32,22,50,54,0.58,0.5925925925925926,0,3,1,2,0.0,0.3333333333333333,0,5,3,2,0.0,0.6,2,8,5,5,0.2,0.5,12,8,11,9,0.6,0.55,2,6,2,1,3,0.6666666666666666,1
312,312,21283,Toronto Defiant,Chengdu Hunters,Overwatch League Stage 1,Toronto Defiant,2019-03-08,False,3,2,2,2,5,4,0.6,0.5,3,2,2,2,5,4,0.6,0.5,2,1,1,2,0.6666666666666666,0.3333333333333333,3,2,,,0.6,,,,,,,,,,,,,,,,0,0,0,,0
313,313,21303,Paris Eternal,Vancouver Titans,Overwatch League Stage 1,Vancouver Titans,2019-03-09,False,2,1,4,0,3,4,0.6666666666666666,1.0,2,1,4,0,3,4,0.6666666666666666,1.0,2,1,3,0,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,0,0,0,,1
314,314,21255,New York Excelsior,San Francisco Shock,Overwatch League Stage 1,New York Excelsior,2019-03-09,False,6,0,3,2,6,5,1.0,0.6,44,10,20,25,54,45,0.8148148148148148,0.4444444444444444,3,0,2,1,1.0,0.6666666666666666,5,0,3,2,1.0,0.6,7,3,5,5,0.7,0.5,14,6,11,9,0.7,0.55,1,9,3,0,3,1.0,0
315,315,21226,Dallas Fuel,Shanghai Dragons,Overwatch League Stage 1,Dallas Fuel,2019-03-09,False,3,2,2,3,5,5,0.6,0.4,15,31,2,43,46,45,0.32608695652173914,0.044444444444444446,2,1,2,1,0.6666666666666666,0.6666666666666666,3,2,2,3,0.6,0.4,5,5,2,8,0.5,0.2,9,11,2,18,0.45,0.1,10,12,5,0,5,1.0,0
316,316,21216,Los Angeles Valiant,Houston Outlaws,Overwatch League Stage 1,Houston Outlaws,2019-03-09,False,0,6,2,3,6,5,0.0,0.4,29,22,24,22,51,46,0.5686274509803921,0.5217391304347826,0,3,2,1,0.0,0.6666666666666666,0,5,2,3,0.0,0.4,2,8,5,5,0.2,0.5,11,9,10,10,0.55,0.5,2,7,2,1,3,0.6666666666666666,1
317,317,21265,Seoul Dynasty,Washington Justice,Overwatch League Stage 1,Seoul Dynasty,2019-03-09,False,2,3,0,4,5,4,0.4,0.0,24,21,0,4,45,4,0.5333333333333333,0.0,1,2,0,3,0.3333333333333333,0.0,2,3,,,0.4,,4,6,,,0.4,,7,13,,,0.35,,8,,0,0,0,,0
318,318,21311,Guangzhou Charge,Los Angeles Gladiators,Overwatch League Stage 1,Los Angeles Gladiators,2019-03-09,False,3,2,2,4,5,6,0.6,0.3333333333333333,3,2,28,23,5,51,0.6,0.5490196078431373,2,1,1,2,0.6666666666666666,0.3333333333333333,3,2,2,3,0.6,0.4,,,3,7,,0.3,,,12,8,,0.6,,4,0,0,0,,1
319,319,21284,Hangzhou Spark,Toronto Defiant,Overwatch League Stage 1,Toronto Defiant,2019-03-10,False,3,3,4,2,6,6,0.5,0.6666666666666666,3,3,4,2,6,6,0.5,0.6666666666666666,1,2,2,1,0.3333333333333333,0.6666666666666666,2,3,3,2,0.4,0.6,,,,,,,,,,,,,,,0,0,0,,1
320,320,21236,Paris Eternal,San Francisco Shock,Overwatch League Stage 1,San Francisco Shock,2019-03-10,False,2,2,3,3,4,6,0.5,0.5,2,2,20,26,4,46,0.5,0.43478260869565216,1,2,2,1,0.3333333333333333,0.6666666666666666,,,2,3,,0.4,,,4,6,,0.4,,,10,10,,0.5,,9,0,0,0,,1
321,321,21266,London Spitfire,Shanghai Dragons,Overwatch League Stage 1,Shanghai Dragons,2019-03-10,False,3,2,2,4,5,6,0.6,0.3333333333333333,35,20,2,44,55,46,0.6363636363636364,0.043478260869565216,3,0,1,2,1.0,0.3333333333333333,3,2,2,3,0.6,0.4,8,2,2,8,0.8,0.2,13,7,2,18,0.65,0.1,5,12,3,0,3,1.0,1
